will_end_trend_at_period_t+1_or_not,t_period_log_views_per_day_percentage_change,appeared_times
False,-2.018446304402057,4
False,-2.212525462583327,5
True,-2.778972024981109,6
False,-0.21802713585752548,1
False,-1.091032265889403,2
False,-1.8033801913911758,3
False,-2.324827009860567,4
False,-2.671600604875932,5
True,-2.772485634904491,6
False,-1.8382196620329638,1
False,-2.21734415851321,2
False,-2.486295371217129,3
False,-2.817753936363657,4
True,-3.0153624868358984,5
False,-1.444288446690664,1
False,-2.0413507699169045,2
False,-3.137390428587931,3
False,-3.5479762855455914,4
False,-3.9856192892836275,5
True,-4.087689321622749,6
False,0.24353074079701056,1
True,-0.7990688556936333,2
False,0.24353074079701056,1
True,-0.7990688556936333,2
False,-0.23464871677709154,1
False,-1.1113474424730831,2
False,-1.5521090908458672,3
False,-1.78677155455477,4
False,-1.9704065670441007,5
True,-1.987427599861388,6
False,1.1232209151948644,1
False,0.09851688646635588,2
False,-0.6801044584486732,3
False,-1.1894727396785219,4
False,-1.5294411653309596,5
True,-3.694477807137279,6
False,-1.1458001593491138,1
False,-2.5134853681063016,2
False,-3.680177477923449,3
False,-4.177796720423366,4
True,-5.162236990382363,5
False,-0.3596878797864507,1
False,-2.3280139936049054,2
False,-2.728587969219822,3
False,-2.6139899757536575,4
False,-2.510979117533758,5
True,-2.2385244976675907,6
False,1.838019972591904,1
False,-0.7479914726740979,2
False,-1.5775144889991304,3
False,-1.7870352714986306,4
False,-2.557738642219232,5
True,-3.0254584538191915,6
False,-0.6160483164463323,1
False,-2.099591431615,2
False,-2.6301127362414363,3
False,-2.7128385487401534,4
True,-2.97756334753721,5
False,-0.9693703964232877,1
False,-1.2808705491148753,2
False,-1.4970956208397326,3
False,-1.94656612132824,4
True,-2.344485872059815,5
False,-0.9693703964232877,1
False,-1.2808705491148753,2
False,-1.4970956208397326,3
False,-1.94656612132824,4
True,-2.344485872059815,5
False,-2.203937189226247,1
False,-2.6362737298486287,2
False,-2.8557839090495127,3
False,-3.3605610656481293,4
True,-3.733914966478732,5
False,-0.8772269914552401,1
False,-1.4523317176617365,2
False,-1.8897038253493568,3
True,-2.3686776835661756,4
False,-0.30185886525984595,1
False,-2.8849089218525092,2
False,-2.1653297774808085,3
False,-3.8659287923918577,4
True,-4.211129137674173,5
False,0.25999694177533506,1
False,-0.8308568056814805,2
False,-1.144841298569652,3
False,-1.3763674594232276,4
True,-1.4070543297613867,5
False,-1.72506908862109,1
False,-2.136912625485339,2
False,-2.56320436025166,3
False,-2.7848201472635545,4
True,-3.0168630551840643,5
True,-2.806193052929473,1
False,-1.6887722773840625,1
False,-2.159195368171972,2
False,-2.409362785799977,3
True,-2.805578471756984,4
True,-1.7710811089051475,1
False,-1.9453875604881095,1
False,-2.4296224087209395,2
False,-2.657999824468693,3
True,-2.895622916126342,4
True,-2.1194262014920544,1
False,-2.5862259445692146,1
False,-3.4915378245728075,2
False,-4.13075003860711,3
True,-4.633791153219847,4
False,-1.6823831807123026,1
True,-2.631560813425982,2
False,-2.4645435206124,1
False,-2.8773796901428526,2
False,-3.173810728399621,3
True,-3.3289951606488137,4
False,-2.4645435206124,1
False,-2.8773796901428526,2
False,-3.173810728399621,3
True,-3.3289951606488137,4
False,-2.3400005951376905,1
True,-2.9473516025847353,2
False,-2.3400005951376905,1
True,-2.9473516025847353,2
False,-0.34445242482130517,1
False,-1.7224763028258236,2
False,-2.4913657860539935,3
True,-2.879112114616291,4
False,-2.306338300482437,1
False,-2.752083082911582,2
False,-3.2272830082070216,3
True,-3.641769708991465,4
False,-2.1682027003932536,1
True,-2.7137739024212637,2
False,-0.7955321361052071,1
False,-1.2210126202349472,2
False,-1.0293856789723226,3
True,-2.2266534086528176,4
False,-0.7955321361052071,1
False,-1.2210126202349472,2
False,-1.0293856789723226,3
True,-2.2266534086528176,4
False,-2.516620625277528,1
False,-3.518918168260036,2
True,-4.2001082224127,3
False,-2.9568767280938713,1
False,-3.6419142810932086,2
True,-4.124246686270068,3
False,-2.3820393057263667,1
True,-2.7472870812279835,2
True,-2.1430185391937546,1
False,-4.593281614322839,1
True,-4.92180408038964,2
False,-4.593281614322839,1
True,-4.92180408038964,2
False,-0.17803867405842824,1
False,-1.0588387515186646,2
False,-1.7284328875275858,3
False,-1.9360000374432742,4
False,-1.6932252024507777,5
True,-1.850182953815605,6
False,-0.32368302248340014,1
False,-2.049423701569123,2
False,-2.990191617593233,3
False,-3.77006714679056,4
False,-4.125303592475529,5
True,-3.526958486870517,6
False,-1.4097943527227337,1
False,-2.1201310428605504,2
False,-2.5860997235920054,3
True,-2.9629875700681394,4
False,-0.538474121891994,1
False,-1.7595065459251003,2
False,-1.8026606650383625,3
False,-1.9337817051743864,4
False,-2.7527686678738656,5
True,-2.88988208857934,6
False,-0.3462093396956386,1
False,-1.6538391596566229,2
False,-3.0460884478504733,3
False,-3.5532722676846453,4
False,-3.9084479589636825,5
True,-4.099770799618951,6
False,-0.3462093396956386,1
False,-1.6538391596566229,2
False,-3.0460884478504733,3
False,-3.5532722676846453,4
False,-3.9084479589636825,5
True,-4.099770799618951,6
False,-0.07515181330736691,1
False,-1.549917817043384,2
False,-2.729555635780704,3
False,-3.20796351198526,4
False,-3.2220843609313303,5
True,-3.5297749604572695,6
True,-0.7406669136319665,1
False,-0.09473527274833453,1
False,-1.3638227191718337,2
False,-2.2061118583173953,3
False,-2.864421845588816,4
False,-3.067257369458537,5
True,-3.158219879462755,6
False,-0.09473527274833453,1
False,-1.3638227191718337,2
False,-2.2061118583173953,3
False,-2.864421845588816,4
False,-3.067257369458537,5
True,-3.158219879462755,6
False,-1.5862837107298524,1
False,-2.5949484130576934,2
False,-2.9982599333535096,3
False,-3.2593696927522404,4
False,-3.3327057921175003,5
True,-3.6123003735331127,6
False,-0.8242722536866339,1
False,-1.7222284640615102,2
False,-2.078647252120714,3
False,-2.40231339460165,4
True,-2.5856984896749085,5
False,0.4679832128271008,1
False,-0.787719187194817,2
False,-1.797213911638675,3
False,-2.270521870280338,4
False,-2.667551009554851,5
True,-2.840250231375067,6
False,0.1800926887812072,1
False,-1.0386818341955315,2
False,-2.510849227687629,3
False,-3.2723495432320924,4
True,-3.452360419393975,5
False,0.10729075467851645,1
False,-0.9937364116121412,2
False,-1.364544047983121,3
False,-1.5844998788948919,4
False,-1.6110499897736685,5
True,-1.5921968379455782,6
False,-1.3658735154950163,1
False,-2.6026388643663307,2
True,-3.1569981210104783,3
False,0.5112063482348559,1
False,-0.7243927099411132,2
True,-1.3703154621669158,3
False,0.6820210211744349,1
False,-1.3521776420250662,2
False,-2.907461285630016,3
False,-3.58146919785683,4
False,-4.009109998636788,5
True,-4.225106911561516,6
False,-0.5916688912630156,1
False,-1.8196499707075315,2
False,-2.252324314749982,3
False,-2.475313880768336,4
True,-2.894617957251602,5
True,-0.38707804269774143,1
False,0.17009469705155392,1
False,-1.738236959119306,2
False,-2.343312328371665,3
False,-2.790937860907978,4
True,-3.1106449331031913,5
False,-0.4656277263361067,1
False,-2.0966634402875792,2
False,-2.7909588740569564,3
False,-3.079862965881817,4
True,-3.3123962462375984,5
False,-1.89728777099314,1
False,-2.9856432060834783,2
False,-3.329266590890664,3
True,-3.7300705199848565,4
False,-0.14232462287079226,1
False,-1.7383495151356696,2
False,-2.6264914604678777,3
False,-3.0732429358579454,4
True,-3.3504612410293384,5
False,-0.5076164107825712,1
False,-1.0690191998494385,2
False,-1.283924268364037,3
False,-1.499346339751595,4
True,-1.7638530163791308,5
False,-0.5864163994435143,1
False,-1.365781812699774,2
False,-1.5702770478639216,3
False,-1.6996943318569064,4
True,-1.981382722105046,5
False,-0.045599938822120656,1
False,-0.6699643930856752,2
False,-1.5090959132769508,3
False,-2.0288027197318907,4
True,-2.278084848362319,5
False,-0.045599938822120656,1
False,-0.6699643930856752,2
False,-1.5090959132769508,3
False,-2.0288027197318907,4
True,-2.278084848362319,5
False,-1.804338952443102,1
False,-2.4419385938057863,2
False,-3.0481600875841615,3
True,-3.444625541777427,4
False,-2.178260687106963,1
False,-2.7588641008941988,2
False,-3.0761756884459706,3
True,-3.679257855488046,4
False,-0.44325179608180226,1
False,-1.5799939882898313,2
False,-2.1911559477094946,3
True,-2.389684308711827,4
False,-0.24423733437400932,1
False,-0.699551984691824,2
False,-0.6309306109039673,3
False,-1.2438247485864513,4
True,-1.9764826109234124,5
False,-1.3851829916974778,1
False,-1.8104320754714478,2
False,-1.9551387714216706,3
True,-2.3566239082284426,4
False,-0.9276316754884701,1
False,-1.6980365409553437,2
False,-1.623695862043128,3
True,-2.230437241273354,4
False,-0.07329483316769439,1
False,-0.877035032686129,2
False,-1.5906643384101309,3
True,-2.294904097803261,4
False,-1.1854534169832323,1
False,-2.1572829484514378,2
False,-2.6281947725625137,3
True,-2.7757553025369592,4
False,-1.7295545447862026,1
False,-2.3054832639068223,2
True,-2.9833688255346575,3
False,-1.8311234284681261,1
True,-2.477140822152874,2
False,-1.786824668942207,1
False,-2.340837751860692,2
True,-3.09491521061916,3
False,-2.991051028313698,1
True,-3.4961786339899006,2
False,-2.9518790083102373,1
True,-3.076387726344738,2
False,-2.2771699972533432,1
True,-3.2280952812858197,2
False,-3.627462492617237,1
True,-3.8429408442407023,2
False,-2.7573820281900043,1
True,-3.6416464650756546,2
False,-2.295066756451762,1
True,-3.0451240138710243,2
True,-2.7943345696992226,1
True,-3.6047053431452305,1
False,-1.8597792070164443,1
True,-2.340096594569327,2
True,-1.2894493872394102,1
True,-1.75728815442693,1
True,-1.75728815442693,1
True,-1.75728815442693,1
False,-0.32900470654698727,1
False,-2.518129774076054,2
True,-3.9823141157591544,3
False,-0.6914890610406678,1
False,-1.7581458019135787,2
False,-2.2927696753024764,3
False,-2.7260693907339495,4
True,-3.1084071424019633,5
True,-0.2497421164808968,1
False,-0.4806938416674164,1
False,-2.2293178035876346,2
False,-3.153101836434682,3
False,-3.313439796788994,4
True,-3.715484693103833,5
False,-0.04531729704428722,1
False,-1.7771066026013527,2
False,-2.5921547979026704,3
True,-3.141290833309249,4
False,-0.7073649616100098,1
False,-1.264301743280943,2
True,-1.2781973060327512,3
False,-1.8740174020446339,1
True,-2.9332552303502064,2
False,-1.789239163181016,1
False,-2.630535586624495,2
False,-3.421874819357977,3
True,-3.6768489607240613,4
False,-1.789239163181016,1
False,-2.630535586624495,2
False,-3.421874819357977,3
True,-3.6768489607240613,4
False,-1.789239163181016,1
False,-2.630535586624495,2
False,-3.421874819357977,3
True,-3.6768489607240613,4
True,-3.535290688719454,1
False,-1.178981326837739,1
False,-1.1590984639608146,2
False,-1.4952086192138032,3
True,-2.0772416368021736,4
False,-0.4658093454220125,1
False,-0.9054531236774878,2
False,-1.2946753837943574,3
True,-1.4568439714970984,4
False,-1.298390236838451,1
False,-1.667476007274562,2
True,-2.1243961225458334,3
False,-2.0467499657281945,1
True,-2.378014292638767,2
False,-2.0467499657281945,1
True,-2.378014292638767,2
False,-1.917978215006291,1
True,-1.6125424164547324,2
True,-2.309268603908422,1
True,-2.9193754640945904,1
True,-2.9193754640945904,1
True,-2.9193754640945904,1
True,-0.8838986491160682,1
False,0.591950631879126,1
True,-2.087758046822763,2
False,-0.7568803586195122,1
False,-2.3641261019446835,2
False,-3.7978559885134895,3
False,-4.035708582143134,4
False,-4.3440510260366905,5
True,-4.523392372267622,6
False,-1.1872166970399745,1
False,-1.7888354086930487,2
False,-2.0654498105408132,3
False,-2.4170293833818284,4
False,-2.571169498857197,5
False,-2.5880114531616982,6
True,-2.93800275359465,7
False,-2.107362596392759,1
False,-2.8325143447617043,2
False,-3.177517063993465,3
False,-3.4016214781603424,4
True,-3.52542159725717,5
False,0.7542904560848573,1
False,-1.8906034917302503,2
False,-3.313509991834729,3
False,-4.049398958827671,4
True,-4.349552450215871,5
False,-2.0667149627486765,1
False,-2.800280924187204,2
False,-3.4629271922727054,3
False,-4.0543807286457945,4
True,-3.9134770718970637,5
False,-2.0667149627486765,1
False,-2.800280924187204,2
False,-3.4629271922727054,3
False,-4.0543807286457945,4
True,-3.9134770718970637,5
False,-2.22888406104549,1
False,-3.1979000275200495,2
False,-3.917235234019602,3
True,-4.236265216522125,4
False,-0.05816466302892695,1
False,-2.3087050674458625,2
True,-2.859156059154029,3
True,-1.2150688264072698,1
False,2.044694218313891,1
False,-1.76472020902892,2
False,-3.0638039672765167,3
False,-3.6905787566302783,4
True,-4.076465591412488,5
False,-1.5518311105684661,1
False,-2.390151230563384,2
False,-2.7522678237906253,3
False,-3.040065955748284,4
True,-3.2758037211559654,5
False,-1.5518311105684661,1
False,-2.390151230563384,2
False,-2.7522678237906253,3
False,-3.040065955748284,4
True,-3.2758037211559654,5
False,-1.148210879429325,1
False,-1.4490768953932083,2
False,-2.4921747808570953,3
False,-3.102544500001078,4
True,-3.307746957738016,5
False,-1.494092208928651,1
False,-2.2283478620403816,2
False,-2.329205941730388,3
False,-2.6229174256250776,4
True,-2.6265890537964554,5
False,0.546283763554025,1
False,-2.055287153043783,2
False,-4.048429247595926,3
False,-4.704450870734647,4
True,-5.206301592151661,5
False,1.7901982195161572,1
False,-1.8348254670739463,2
False,-3.511245863713974,3
False,-3.622221499680537,4
True,-4.423023729070632,5
False,2.5005930402106182,1
False,-1.4745529238983544,2
False,-2.651950947752269,3
False,-3.363290478087123,4
True,-4.201807352972976,5
False,2.3345002063719504,1
False,-1.8803945177905228,2
False,-3.9433868787672433,3
False,-4.342073510515986,4
True,-4.720741757256574,5
False,3.402831447484498,1
True,-0.805518941330571,2
False,0.10441096256849787,1
False,-0.663946704470543,2
False,-1.8354890466452476,3
False,-2.3729684847722505,4
True,-2.6517052951730973,5
False,-1.5322966070952675,1
False,-2.9219253611034612,2
True,-3.165738443358717,3
False,-2.185127240977625,1
False,-2.8634801530944456,2
False,-3.3660082171167978,3
True,-3.579147977246532,4
False,-2.185127240977625,1
False,-2.8634801530944456,2
False,-3.3660082171167978,3
True,-3.579147977246532,4
False,-1.4421796205475297,1
False,-3.2455594992333654,2
False,-3.2790919784244017,3
True,-3.4674879175235573,4
False,-2.1247206233178595,1
False,-2.9176967680191024,2
False,-3.309364303366603,3
True,-3.712767121113393,4
False,-2.3656859060540287,1
False,-3.1034314029918333,2
False,-3.8377108701438942,3
True,-4.5078392135030185,4
False,-0.8149884242993816,1
False,-1.7566885675365675,2
False,-2.68028910052031,3
True,-2.6713532689930126,4
True,-0.39567528690114045,1
False,-0.8205636248175953,1
False,-2.886683828492127,2
False,-3.4252164480062106,3
True,-3.8522535224633954,4
False,-0.9981502407133847,1
False,-1.7907621560654068,2
False,-1.7237501504294443,3
True,-1.213295660885282,4
False,-1.7159103066078636,1
False,-3.095003759673424,2
False,-3.4908140863126427,3
True,-3.9257035954486206,4
False,-1.1118468028419066,1
False,-3.3899752278922284,2
False,-3.54002930151688,3
True,-3.7960577185055313,4
False,-1.8953063624947808,1
False,-2.9973579355761353,2
False,-3.489550946275505,3
True,-3.7444545362925545,4
False,-1.8953063624947808,1
False,-2.9973579355761353,2
False,-3.489550946275505,3
True,-3.7444545362925545,4
False,-2.704531003333353,1
False,-2.7994724746438324,2
True,-3.318524716883426,3
False,-2.168567469170671,1
False,-2.1753011073630657,2
True,-3.1093668009403417,3
False,-2.168567469170671,1
False,-2.1753011073630657,2
True,-3.1093668009403417,3
False,-1.1825713287024884,1
True,0.18691730553141783,2
False,-2.693633397807642,1
True,-3.111541069590307,2
False,-2.673470625839235,1
True,-2.7688681559055723,2
False,-0.874102943802538,1
True,-1.6923411015164371,2
True,-4.3343581712599555,1
True,-3.023368093508424,1
False,-1.1227183592050463,1
False,-3.1856371911177837,2
False,-4.566523179967364,3
False,-5.369516177490862,4
False,-5.420994176592737,5
False,-5.655491753125017,6
False,-5.640339837838049,7
False,-5.803784864450021,8
True,-5.571470301166694,9
False,-0.16387436296972469,1
False,-0.8288679355781523,2
False,-1.1436119626299148,3
False,-1.3516645527009292,4
False,-1.6153897863607511,5
False,-1.864131052016506,6
False,-2.183823225873729,7
False,-2.1411882585116566,8
False,-2.19069085880593,9
True,-2.197796606119118,10
False,1.1662664184890619,1
False,-1.5150705694076247,2
False,-3.095131370061326,3
False,-4.0283950605752326,4
False,-4.44897988213454,5
False,-4.713379788241733,6
False,-5.017882135670562,7
False,-5.000302481788269,8
True,-5.130064189888311,9
False,-0.2092157658985769,1
False,-1.447753038789388,2
False,-3.3151198825607993,3
False,-3.672869827254902,4
False,-3.804436366953775,5
False,-3.9648928278176316,6
False,-3.8876448571725604,7
False,-3.9395111058622843,8
True,-4.2846500257607465,9
False,-0.2092157658985769,1
False,-1.447753038789388,2
False,-3.3151198825607993,3
False,-3.672869827254902,4
False,-3.804436366953775,5
False,-3.9648928278176316,6
False,-3.8876448571725604,7
False,-3.9395111058622843,8
True,-4.2846500257607465,9
False,-1.6357215328438537,1
True,-3.4686844153096104,2
False,-1.6357215328438537,1
True,-3.4686844153096104,2
False,-0.021579697454889527,1
True,-1.29868145620019,2
False,-0.26696964648686383,1
False,-1.3044858021491523,2
False,-1.7282491566033271,3
False,-2.157951770943031,4
False,-2.2669309563957842,5
False,-2.1516179932484776,6
False,-3.2756010576632852,7
True,-2.8026485584884373,8
False,-0.26696964648686383,1
False,-1.3044858021491523,2
False,-1.7282491566033271,3
False,-2.157951770943031,4
False,-2.2669309563957842,5
False,-2.1516179932484776,6
False,-3.2756010576632852,7
True,-2.8026485584884373,8
False,1.0500409284895131,1
False,-1.6881458314710036,2
False,-2.9715526298092825,3
False,-3.4223237829924953,4
False,-3.784096660100375,5
False,-4.514756640055676,6
False,-4.786235978428649,7
True,-5.312581890907036,8
False,-0.992605133791785,1
False,-2.597816662593031,2
False,-3.0836074748707976,3
False,-3.19672885251825,4
False,-3.618681123808223,5
False,-3.91908982125228,6
False,-3.6083372660507327,7
True,-3.9796240077708505,8
False,-0.597556926229612,1
False,-2.331656089908839,2
False,-3.1490255961322897,3
False,-3.3942069450144463,4
False,-3.569120196351847,5
False,-3.806372309412309,6
False,-3.9919899096758624,7
True,-4.089438411760133,8
False,-1.0345087213165765,1
False,-3.3760187183775923,2
False,-4.914994300248239,3
False,-5.178317099087809,4
False,-5.334355763976567,5
False,-5.591724623288613,6
True,-5.699563788638729,7
False,-2.064736880335119,1
False,-2.9705752610932574,2
False,-2.8765570679466004,3
False,-3.002137559737172,4
True,-3.5100658546447727,5
False,-0.2645318793924325,1
True,-2.2396661862955733,2
False,-1.7513015497534237,1
False,-2.7972081979910945,2
False,-2.759691945868489,3
True,-2.8152197689023217,4
False,-1.7513015497534237,1
False,-2.7972081979910945,2
False,-2.759691945868489,3
True,-2.8152197689023217,4
False,-0.8977443532710226,1
False,-4.010467726150653,2
False,-4.7679536861314835,3
False,-5.186516493731686,4
False,-5.386667715994862,5
False,-6.671099371224853,6
True,-6.805896966951917,7
False,-0.7770493400997743,1
False,-2.578921706746193,2
False,-3.352681971467048,3
False,-3.64223513892853,4
True,-3.7689147837555628,5
False,-1.1083496651223224,1
False,-2.7936292620927787,2
False,-3.541027407418899,3
True,-3.9634956130755503,4
False,-1.895945904612457,1
False,-2.4942719544968397,2
False,-2.5712241800571842,3
True,-2.7386624967033986,4
False,-1.895945904612457,1
False,-2.4942719544968397,2
False,-2.5712241800571842,3
True,-2.7386624967033986,4
False,0.17567873765615422,1
True,-1.7717527099229056,2
False,-1.3536453116075458,1
False,-3.455826838736202,2
False,-4.78820136748208,3
True,-5.512114344105016,4
False,0.2040723736975013,1
False,-1.5151485824648827,2
False,-1.887514814864001,3
False,-1.9570246499409791,4
False,-1.613670844049048,5
False,-1.7366605920587075,6
False,-2.216086508847349,7
True,-2.3344103141875325,8
True,-1.845855902996788,1
False,-1.9380521166394882,1
False,-2.723625119000491,2
False,-3.1373128134533514,3
True,-3.0995628615297695,4
False,-1.9659744384890212,1
False,-2.740800181964971,2
False,-3.3408502054978793,3
True,-3.6343861569957148,4
False,-2.4187601302615143,1
False,-3.3628226968957926,2
True,-3.7303824595014676,3
False,-2.2295613712075673,1
False,-2.75331615406208,2
True,-2.926447605797804,3
False,-1.032679323064005,1
False,-1.2557238672580207,2
False,-1.423613403739603,3
True,-1.7045754647966047,4
False,-0.9268356450507701,1
False,-2.7445580531934124,2
True,-3.7085286654643195,3
False,-0.9810302580375285,1
False,-1.584234027616895,2
True,-1.8220358646828478,3
False,-1.0684605653708097,1
False,-2.0197913099650675,2
True,-3.305893812969125,3
False,-1.0684605653708097,1
False,-2.0197913099650675,2
True,-3.305893812969125,3
False,-1.3493952578424353,1
False,-2.1760938787047217,2
True,-2.5896486786322943,3
False,-1.030286583415766,1
False,-1.5473515651543932,2
True,-1.8522848487329413,3
False,-0.9001002706735389,1
False,-2.241496507457777,2
True,-3.203833065156032,3
False,-3.4440924854871144,1
True,-3.7911958823854457,2
True,-3.68506785135061,1
True,-2.77778606536779,1
True,-3.2784059163191954,1
True,-2.939466150847986,1
True,-2.939466150847986,1
True,-2.939466150847986,1
False,-0.5070870870513647,1
False,-1.5623788647909775,2
False,-2.166839143898841,3
False,-2.5724743289064826,4
False,-2.8836388613731,5
True,-3.7723366936291023,6
False,0.6453061684947817,1
False,-1.4289148624877652,2
False,-2.3197274096437273,3
False,-2.354402319632658,4
False,-2.2912133359812854,5
False,-2.7895148524402624,6
False,-2.912122254424785,7
False,-3.225749655201602,8
False,-3.6365230852941006,9
False,-3.87606931058864,10
False,-4.240569704291528,11
True,-4.703629398346568,12
False,-0.6160507277637709,1
False,-1.899829527688567,2
False,-2.701259835255751,3
False,-3.1146579524891607,4
False,-3.6275160501090005,5
False,-3.8371424163727905,6
False,-3.873698919164206,7
False,-4.071626058418937,8
False,-4.298050043379164,9
True,-4.4024287193225415,10
False,0.03404167619165258,1
False,-1.092339537452483,2
False,-2.0881105084150726,3
False,-2.469150752928421,4
False,-2.7890904686252442,5
False,-2.99962641456127,6
False,-3.5591914049533027,7
False,-3.7926506095517154,8
False,-4.0297574938683765,9
True,-4.281468167196139,10
False,-0.9106903695755926,1
False,-2.5461344626096993,2
False,-3.1181444475218902,3
False,-3.428426874725094,4
False,-3.6359394744107365,5
False,-3.810616414056449,6
False,-4.0429360114504815,7
False,-4.229103101221595,8
False,-4.570331136268269,9
True,-4.7587949669392495,10
False,-0.9106903695755926,1
False,-2.5461344626096993,2
False,-3.1181444475218902,3
False,-3.428426874725094,4
False,-3.6359394744107365,5
False,-3.810616414056449,6
False,-4.0429360114504815,7
False,-4.229103101221595,8
False,-4.570331136268269,9
True,-4.7587949669392495,10
False,0.48864899199695394,1
False,-0.9418396766935918,2
False,-1.6499490504667311,3
False,-1.6909469172424234,4
False,-1.9236863647358262,5
False,-2.116998598520878,6
False,-3.244500205887469,7
False,-3.4754979669101633,8
True,-3.8420947628705377,9
False,0.48864899199695394,1
False,-0.9418396766935918,2
False,-1.6499490504667311,3
False,-1.6909469172424234,4
False,-1.9236863647358262,5
False,-2.116998598520878,6
False,-3.244500205887469,7
False,-3.4754979669101633,8
True,-3.8420947628705377,9
False,0.486367410870869,1
False,-2.0183784478293716,2
False,-2.9040091272554562,3
False,-2.8473862902346605,4
False,-2.7810988026915924,5
False,-3.4055985476742356,6
False,-3.7758521493400954,7
False,-4.010960594433649,8
False,-4.217052156777545,9
True,-4.260476802592907,10
False,0.8078866050961532,1
False,-1.5122247340100843,2
True,-1.870769212032521,3
False,-2.1594992900342365,1
False,-2.159807267639016,2
False,0.6304865930704122,3
False,-4.4658102765397905,4
False,-4.907399665657668,5
False,-5.139896668647591,6
False,-5.322363479171156,7
True,-5.533144386115814,8
False,-0.12893984478636328,1
False,-1.8945943723876897,2
False,-2.2408580310556903,3
False,-2.0410364522973583,4
False,-2.3556456004792365,5
False,-2.7877988142765497,6
False,-2.97766203216873,7
False,-3.1377065771352086,8
True,-3.443885928015008,9
False,0.8351478295029885,1
False,-1.5365194685083614,2
False,-2.304425669855746,3
False,-2.1949438130340804,4
False,-2.51597164314794,5
False,-2.5909535574701197,6
False,-2.8806456552543733,7
False,-2.995534126230808,8
False,-3.159544413848487,9
True,-3.26083178002344,10
False,0.8351478295029885,1
False,-1.5365194685083614,2
False,-2.304425669855746,3
False,-2.1949438130340804,4
False,-2.51597164314794,5
False,-2.5909535574701197,6
False,-2.8806456552543733,7
False,-2.995534126230808,8
False,-3.159544413848487,9
True,-3.26083178002344,10
False,-0.8497474001536793,1
False,-2.359929842910984,2
True,-3.0890117528433088,3
False,-1.2756720732216407,1
False,-3.1414798322556305,2
False,-3.8967832855517774,3
False,-4.135411579581661,4
False,-4.6339241042757555,5
False,-4.846088141919151,6
False,-4.9519733484900526,7
True,-5.254574832279088,8
True,0.8926441357862485,1
False,-0.19813741720947173,1
False,-1.803789042869156,2
False,-2.655664359354991,3
False,-2.9909556095903045,4
False,-3.384099641472641,5
False,-3.519731667028811,6
False,-3.4175752099708925,7
False,-3.1587711462959067,8
True,-3.3143996811862073,9
False,0.3155228380230133,1
False,-1.4868845621780749,2
False,-1.7171828142720484,3
False,-1.991273434704576,4
False,-2.4564197769204252,5
True,-2.885924028384318,6
True,-1.7097895925887159,1
False,0.0725386636664239,1
False,-1.7074911436344988,2
False,-2.8482666027193284,3
False,-2.8757949698556335,4
False,-3.1174567508049953,5
False,-3.539248942141969,6
False,-3.769853732484792,7
False,-3.855528122876055,8
False,-4.6233059350462025,9
True,-4.792349994505056,10
False,0.9634907145330851,1
False,-0.7758396945250073,2
False,-0.7815695923159716,3
False,-1.0818090303198067,4
False,-1.4072616022793958,5
False,-1.6860260787509804,6
False,-1.772762715539201,7
True,-1.994292595443336,8
False,0.9634907145330851,1
False,-0.7758396945250073,2
False,-0.7815695923159716,3
False,-1.0818090303198067,4
False,-1.4072616022793958,5
False,-1.6860260787509804,6
False,-1.772762715539201,7
True,-1.994292595443336,8
False,-0.6423778418291894,1
False,-2.173554502976746,2
False,-2.490613428072249,3
False,-3.036048831587011,4
False,-3.407644847619284,5
False,-3.5829880731933375,6
False,-3.4734286275208603,7
True,-3.75831328092915,8
False,-0.22878132925808464,1
False,-1.2039220222824556,2
False,-1.054309148831902,3
False,-1.381147409117122,4
False,-2.231964237172913,5
False,-2.9195900784717614,6
True,-2.8219766751049966,7
False,-0.30339824215663935,1
False,-2.128663223545926,2
False,-2.4079823066004233,3
False,-2.274133923284478,4
False,-2.5252787900828655,5
False,-2.4490586534922816,6
False,-2.510380879361325,7
True,-2.9063452254275335,8
False,-0.30339824215663935,1
False,-2.128663223545926,2
False,-2.4079823066004233,3
False,-2.274133923284478,4
False,-2.5252787900828655,5
False,-2.4490586534922816,6
False,-2.510380879361325,7
True,-2.9063452254275335,8
True,-0.3128612590839913,1
False,-1.2113848242417224,1
False,-2.3198029921695897,2
False,-3.089208375690675,3
False,-3.3409471512293254,4
False,-3.6002353063403847,5
False,-3.4876532306108365,6
True,-3.5503612444058144,7
False,-2.0139235030459948,1
False,-3.01751003029338,2
False,-3.4253290713871487,3
False,-3.8958991563012635,4
False,-4.123824352944189,5
False,-4.457852467865069,6
True,-4.595786995512214,7
True,-1.4499047069618938,1
False,1.3107475397970696,1
False,-1.4733933775916788,2
False,-1.8780497386994968,3
False,-1.918284082780382,4
False,-2.420978922264811,5
False,-3.275095945541417,6
False,-2.671920231952396,7
True,-3.5485695453675645,8
False,-1.837730092244754,1
False,-2.9294893441283136,2
False,-3.1402524217750836,3
False,-3.48573374620213,4
False,-3.644554891222994,5
False,-3.3428150127940857,6
True,-3.642595336891628,7
False,-0.3285664317820122,1
False,-0.9411379172023383,2
False,-1.3516495960209203,3
False,-1.7513618626796799,4
False,-1.9962278825402755,5
False,-2.432318407228545,6
True,-2.9048157250410394,7
False,-2.193856066262557,1
False,-3.3270306755943686,2
False,-3.9241940958443484,3
False,-4.2732118473779295,4
